state,city,store_url
California,Anaheim-Hills,https://www.cvs.com/store-locator/anaheim-hills-ca-pharmacies/731-south-weir-canyon-road-anaheim-hills-ca-92808/storeid=9774
California,Alpine,https://www.cvs.com/store-locator/alpine-ca-pharmacies/1385-tavern-rd-alpine-ca-91901/storeid=3025
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/101-s-euclid-st-anaheim-ca-92802/storeid=17478
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/1676-west-katella-avenue-anaheim-ca-92802/storeid=8874
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/1803-south-harbor-blvd-anaheim-ca-92802/storeid=10225
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/2011-east-la-palma-anaheim-ca-92806/storeid=9762
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/270-west-lincoln-avenue-anaheim-ca-92805/storeid=9759
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/460-south-anaheim-hills-road-anaheim-ca-92807/storeid=9760
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/510-south-beach-boulevard-anaheim-ca-92804/storeid=9555
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/5735-e-la-palma-avenue-anaheim-ca-92807/storeid=9753
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/611-s-brookhurst-st-anaheim-ca-92804/storeid=9560
California,Anaheim,https://www.cvs.com/store-locator/anaheim-ca-pharmacies/8148-e-santa-ana-canyon-rd-anaheim-ca-92808/storeid=16201
California,Angels-Camp,https://www.cvs.com/store-locator/angels-camp-ca-pharmacies/41-n-main-st-angels-camp-ca-95222/storeid=9539
California,Apple-Valley,https://www.cvs.com/store-locator/apple-valley-ca-pharmacies/19201-bear-valley-rd-apple-valley-ca-92308/storeid=16358
California,Apple-Valley,https://www.cvs.com/store-locator/apple-valley-ca-pharmacies/20288-us-hwy-18-apple-valley-ca-92307/storeid=17334
California,Anderson,https://www.cvs.com/store-locator/anderson-ca-pharmacies/2975-east-street-anderson-ca-96007/storeid=11342
California,Arcadia,https://www.cvs.com/store-locator/arcadia-ca-pharmacies/1401-s-baldwin-ave-arcadia-ca-91007/storeid=9721
California,Arcadia,https://www.cvs.com/store-locator/arcadia-ca-pharmacies/188-las-tunas-dr-arcadia-ca-91007/storeid=9680
California,Aptos,https://www.cvs.com/store-locator/aptos-ca-pharmacies/783-rio-del-mar-blvd-ste-3-aptos-ca-95003/storeid=3952
California,Antioch,https://www.cvs.com/store-locator/antioch-ca-pharmacies/4028-lone-tree-way-antioch-ca-94531/storeid=4326
California,Antioch,https://www.cvs.com/store-locator/antioch-ca-pharmacies/5769-lone-tree-way-antioch-ca-94531/storeid=16940
California,Arleta,https://www.cvs.com/store-locator/arleta-ca-pharmacies/9089-woodman-ave-arleta-ca-91331/storeid=9625
California,Arleta,https://www.cvs.com/store-locator/arleta-ca-pharmacies/9725-laurel-canyon-blvd-arleta-ca-91331/storeid=16040
California,Artesia,https://www.cvs.com/store-locator/artesia-ca-pharmacies/11851-artesia-boulevard-artesia-ca-90701/storeid=9488
California,Arcata,https://www.cvs.com/store-locator/arcata-ca-pharmacies/600-f-st-arcata-ca-95521/storeid=9482
California,Arvin,https://www.cvs.com/store-locator/arvin-ca-pharmacies/505-b-bear-mountain-blvd-arvin-ca-93203/storeid=10810
California,Arroyo-Grande,https://www.cvs.com/store-locator/arroyo-grande-ca-pharmacies/1435-e-grand-ave-arroyo-grande-ca-93420/storeid=9592
California,Auburn,https://www.cvs.com/store-locator/auburn-ca-pharmacies/10045-combie-rd-auburn-ca-95602/storeid=3947
California,Auburn,https://www.cvs.com/store-locator/auburn-ca-pharmacies/2140-grass-valley-hwy-auburn-ca-95603/storeid=9914
California,Auburn,https://www.cvs.com/store-locator/auburn-ca-pharmacies/2700-bell-rd-auburn-ca-95603/storeid=16473
California,Auburn,https://www.cvs.com/store-locator/auburn-ca-pharmacies/388-elm-st-auburn-ca-95603/storeid=9150
California,Atascadero,https://www.cvs.com/store-locator/atascadero-ca-pharmacies/8320-el-camino-real-atascadero-ca-93422/storeid=9909
California,Azusa,https://www.cvs.com/store-locator/azusa-ca-pharmacies/809-n-azusa-ave-azusa-ca-91702/storeid=17593
California,Azusa,https://www.cvs.com/store-locator/azusa-ca-pharmacies/915-e-arrow-hwy-azusa-ca-91702/storeid=5945
California,Atwater,https://www.cvs.com/store-locator/atwater-ca-pharmacies/1000-commerce-ave-atwater-ca-95301/storeid=17449
California,Atwater,https://www.cvs.com/store-locator/atwater-ca-pharmacies/1651-bellevue-rd-atwater-ca-95301/storeid=3117
California,Baldwin-Park,https://www.cvs.com/store-locator/baldwin-park-ca-pharmacies/14503-ramona-blvd-baldwin-park-ca-91706/storeid=9672
California,Baldwin-Park,https://www.cvs.com/store-locator/baldwin-park-ca-pharmacies/1550-puente-avenue-baldwin-park-ca-91706/storeid=9673
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/11000-stockdale-hwy-bakersfield-ca-93311/storeid=17602
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/11300-ming-ave-bakersfield-ca-93311/storeid=4221
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/2690-mount-vernon-ave-bakersfield-ca-93306/storeid=9900
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/2901-ming-ave-bakersfield-ca-93304/storeid=17552
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/3401-mall-view-rd-bakersfield-ca-93306/storeid=16160
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/4400-coffee-rd-bakersfield-ca-93308/storeid=9975
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/5184-stockdale-hwy-bakersfield-ca-93309/storeid=5495
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/6301-gosford-rd-bakersfield-ca-93313/storeid=17946
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/6500-niles-street-bakersfield-ca-93306/storeid=7001
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/6500-s-union-ave-bakersfield-ca-93307/storeid=2768
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/6601-stine-road-bakersfield-ca-93313/storeid=10921
California,Bakersfield,https://www.cvs.com/store-locator/bakersfield-ca-pharmacies/9100-rosedale-hwy-bakersfield-ca-93312/storeid=16723
California,Benicia,https://www.cvs.com/store-locator/benicia-ca-pharmacies/2100-columbus-pkwy-benicia-ca-94510/storeid=9761
California,Berkeley,https://www.cvs.com/store-locator/berkeley-ca-pharmacies/1414-university-ave-berkeley-ca-94702/storeid=17712
California,Berkeley,https://www.cvs.com/store-locator/berkeley-ca-pharmacies/1451-shattuck-ave-berkeley-ca-94709/storeid=9941
California,Berkeley,https://www.cvs.com/store-locator/berkeley-ca-pharmacies/2187-shattuck-ave-berkeley-ca-94704/storeid=17673
California,Berkeley,https://www.cvs.com/store-locator/berkeley-ca-pharmacies/2655-telegraph-ave-berkeley-ca-94704/storeid=10121
California,Beverly-Hills,https://www.cvs.com/store-locator/beverly-hills-ca-pharmacies/9045-wilshire-boulevard-beverly-hills-ca-90211/storeid=9767
California,Bell,https://www.cvs.com/store-locator/bell-ca-pharmacies/7101-atlantic-avenue-bell-ca-90201/storeid=8858
California,Big-Bear-Lake,https://www.cvs.com/store-locator/big-bear-lake-ca-pharmacies/42136-big-bear-blvd-po-box-6966-big-bear-lake-ca-92315/storeid=9739
California,Brea,https://www.cvs.com/store-locator/brea-ca-pharmacies/390-n-brea-blvd-brea-ca-92821/storeid=11111
California,Brea,https://www.cvs.com/store-locator/brea-ca-pharmacies/855-e-birch-st-brea-ca-92821/storeid=17530
California,Burbank,https://www.cvs.com/store-locator/burbank-ca-pharmacies/101-e-alameda-ave-burbank-ca-91502/storeid=9658
California,Burbank,https://www.cvs.com/store-locator/burbank-ca-pharmacies/1015-n-san-fernando-boulevard-burbank-ca-91504/storeid=9601
California,Burbank,https://www.cvs.com/store-locator/burbank-ca-pharmacies/1033-n-hollywood-way-burbank-ca-91505/storeid=17721
California,Burbank,https://www.cvs.com/store-locator/burbank-ca-pharmacies/1800-w-empire-ave-burbank-ca-91504/storeid=16701
California,Burbank,https://www.cvs.com/store-locator/burbank-ca-pharmacies/1820-w-verdugo-ave-burbank-ca-91506/storeid=9692
California,Burbank,https://www.cvs.com/store-locator/burbank-ca-pharmacies/2500-w-victory-blvd-burbank-ca-91505/storeid=9734
California,Burbank,https://www.cvs.com/store-locator/burbank-ca-pharmacies/511-n-hollywood-way-burbank-ca-91505/storeid=9795
California,Burlingame,https://www.cvs.com/store-locator/burlingame-ca-pharmacies/1871-el-camino-real-burlingame-ca-94010/storeid=9811
California,Brentwood,https://www.cvs.com/store-locator/brentwood-ca-pharmacies/1175-2nd-st-brentwood-ca-94513/storeid=9511
California,Brentwood,https://www.cvs.com/store-locator/brentwood-ca-pharmacies/3171-balfour-rd-brentwood-ca-94513/storeid=4283
California,Buellton,https://www.cvs.com/store-locator/buellton-ca-pharmacies/218-e-highway-246-bldg-3-buellton-ca-93427/storeid=9970
California,Camarillo,https://www.cvs.com/store-locator/camarillo-ca-pharmacies/209-w-ventura-blvd-camarillo-ca-93010/storeid=16414
California,Camarillo,https://www.cvs.com/store-locator/camarillo-ca-pharmacies/351-carmen-dr-suite-b-camarillo-ca-93010/storeid=9764
California,Camarillo,https://www.cvs.com/store-locator/camarillo-ca-pharmacies/5259-mission-oaks-blvd-camarillo-ca-93012/storeid=9719
California,Camarillo,https://www.cvs.com/store-locator/camarillo-ca-pharmacies/5800-santa-rosa-rd-camarillo-ca-93012/storeid=9143
California,Camarillo,https://www.cvs.com/store-locator/camarillo-ca-pharmacies/760-arneill-rd-camarillo-ca-93010/storeid=9844
California,Buena-Park,https://www.cvs.com/store-locator/buena-park-ca-pharmacies/7065-la-palma-ave-buena-park-ca-90620/storeid=5837
California,Buena-Park,https://www.cvs.com/store-locator/buena-park-ca-pharmacies/7530-orangethorpe-ave-buena-park-ca-90621/storeid=17170
California,Campbell,https://www.cvs.com/store-locator/campbell-ca-pharmacies/1720-s-bascom-ave-campbell-ca-95008/storeid=9805
California,Canoga-Park,https://www.cvs.com/store-locator/canoga-park-ca-pharmacies/21051-sherman-way-canoga-park-ca-91303/storeid=9602
California,Canoga-Park,https://www.cvs.com/store-locator/canoga-park-ca-pharmacies/6700-topanga-canyon-blvd-canoga-park-ca-91303/storeid=17226
California,Canyon-Country,https://www.cvs.com/store-locator/canyon-country-ca-pharmacies/19424-soledad-canyon-rd-canyon-country-ca-91351/storeid=9611
California,Calexico,https://www.cvs.com/store-locator/calexico-ca-pharmacies/420-e-2nd-st-calexico-ca-92231/storeid=11141
California,Carlsbad,https://www.cvs.com/store-locator/carlsbad-ca-pharmacies/2510-el-camino-real-carlsbad-ca-92008/storeid=9479
California,Carlsbad,https://www.cvs.com/store-locator/carlsbad-ca-pharmacies/2650-gateway-road-carlsbad-ca-92009/storeid=10743
California,Carlsbad,https://www.cvs.com/store-locator/carlsbad-ca-pharmacies/7740-rancho-santa-fe-road-carlsbad-ca-92009/storeid=9528
California,Cameron-Park,https://www.cvs.com/store-locator/cameron-park-ca-pharmacies/3020-green-valley-rd-ste-b-cameron-park-ca-95682/storeid=6793
California,Cameron-Park,https://www.cvs.com/store-locator/cameron-park-ca-pharmacies/3500-palmer-dr-cameron-park-ca-95682/storeid=3009
California,Carmichael,https://www.cvs.com/store-locator/carmichael-ca-pharmacies/4959-marconi-ave-carmichael-ca-95608/storeid=9809
California,Capitola,https://www.cvs.com/store-locator/capitola-ca-pharmacies/1750-41st-ave-capitola-ca-95010/storeid=9597
California,Capitola,https://www.cvs.com/store-locator/capitola-ca-pharmacies/1825-41st-ave-capitola-ca-95010/storeid=17641
California,Capitola,https://www.cvs.com/store-locator/capitola-ca-pharmacies/809-bay-ave-capitola-ca-95010/storeid=9960
California,Carson,https://www.cvs.com/store-locator/carson-ca-pharmacies/150-west-carson-street-carson-ca-90745/storeid=8839
California,Carson,https://www.cvs.com/store-locator/carson-ca-pharmacies/20700-avalon-blvd-ste-700-carson-ca-90746/storeid=17119
California,Carson,https://www.cvs.com/store-locator/carson-ca-pharmacies/23806-main-street-carson-ca-90745/storeid=5012
California,Carson,https://www.cvs.com/store-locator/carson-ca-pharmacies/651-w-sepulveda-blvd-carson-ca-90745/storeid=17394
California,Castro-Valley,https://www.cvs.com/store-locator/castro-valley-ca-pharmacies/3667-castro-valley-blvd-castro-valley-ca-94546/storeid=9904
California,Carmel,https://www.cvs.com/store-locator/carmel-ca-pharmacies/6-the-crossroads-carmel-ca-93923/storeid=9612
California,Cerritos,https://www.cvs.com/store-locator/cerritos-ca-pharmacies/11525-south-st-cerritos-ca-90703/storeid=16648
California,Cerritos,https://www.cvs.com/store-locator/cerritos-ca-pharmacies/13303-east-south-street-cerritos-ca-90703/storeid=9489
California,Cerritos,https://www.cvs.com/store-locator/cerritos-ca-pharmacies/20200-bloomfield-ave-cerritos-ca-90703/storeid=16092
California,Carpinteria,https://www.cvs.com/store-locator/carpinteria-ca-pharmacies/1036-casitas-pass-rd-carpinteria-ca-93013/storeid=9235
California,Chino,https://www.cvs.com/store-locator/chino-ca-pharmacies/12101-central-ave-chino-ca-91710/storeid=9778
California,Chino,https://www.cvs.com/store-locator/chino-ca-pharmacies/3944-grand-ave-chino-ca-91710/storeid=16338
California,Chino,https://www.cvs.com/store-locator/chino-ca-pharmacies/5555-philadelphia-st-chino-ca-91710/storeid=16076
California,Chino-Hills,https://www.cvs.com/store-locator/chino-hills-ca-pharmacies/3290-chino-hills-parkway-chino-hills-ca-91709/storeid=9816
California,Cathedral-City,https://www.cvs.com/store-locator/cathedral-city-ca-pharmacies/31575-date-palm-dr-cathedral-city-ca-92234/storeid=9616
California,Cathedral-City,https://www.cvs.com/store-locator/cathedral-city-ca-pharmacies/67750-e-palm-canyon-dr-cathedral-city-ca-92234/storeid=16104
California,Cathedral-City,https://www.cvs.com/store-locator/cathedral-city-ca-pharmacies/68-010-vista-chino-cathedral-city-ca-92234/storeid=1520
California,Chula-Vista,https://www.cvs.com/store-locator/chula-vista-ca-pharmacies/1240-broadway-chula-vista-ca-91911/storeid=16052
California,Chula-Vista,https://www.cvs.com/store-locator/chula-vista-ca-pharmacies/16-3rd-avenue-ext-chula-vista-ca-91910/storeid=8859
California,Chula-Vista,https://www.cvs.com/store-locator/chula-vista-ca-pharmacies/380-e-h-st-chula-vista-ca-91910/storeid=9240
California,Chula-Vista,https://www.cvs.com/store-locator/chula-vista-ca-pharmacies/645-e-palomar-st-chula-vista-ca-91911/storeid=9113
California,Chula-Vista,https://www.cvs.com/store-locator/chula-vista-ca-pharmacies/691-3rd-ave-chula-vista-ca-91910/storeid=9632
California,Chula-Vista,https://www.cvs.com/store-locator/chula-vista-ca-pharmacies/866-eastlake-parkway-chula-vista-ca-91914/storeid=10182
California,Citrus-Heights,https://www.cvs.com/store-locator/citrus-heights-ca-pharmacies/5837-sunrise-blvd-citrus-heights-ca-95610/storeid=16489
California,Chico,https://www.cvs.com/store-locator/chico-ca-pharmacies/1120-forest-ave-chico-ca-95928/storeid=2881
California,Chico,https://www.cvs.com/store-locator/chico-ca-pharmacies/1496-east-ave-chico-ca-95926/storeid=7506
California,Chico,https://www.cvs.com/store-locator/chico-ca-pharmacies/2780-esplanade-chico-ca-95973/storeid=7128
California,City-Of-Industry,https://www.cvs.com/store-locator/city-of-industry-ca-pharmacies/17751-colima-rd-city-of-industry-ca-91748/storeid=16058
California,City-Of-Industry,https://www.cvs.com/store-locator/city-of-industry-ca-pharmacies/21590-east-valley-blvd-city-of-industry-ca-91789/storeid=3553
California,Clovis,https://www.cvs.com/store-locator/clovis-ca-pharmacies/10-shaw-avenue-clovis-ca-93612/storeid=9801
California,Clovis,https://www.cvs.com/store-locator/clovis-ca-pharmacies/1107-n-willow-ave-clovis-ca-93611/storeid=3940
California,Clovis,https://www.cvs.com/store-locator/clovis-ca-pharmacies/1405-herndon-ave-clovis-ca-93611/storeid=9933
California,Clovis,https://www.cvs.com/store-locator/clovis-ca-pharmacies/1794-ashlan-ave-clovis-ca-93611/storeid=7910
California,Clovis,https://www.cvs.com/store-locator/clovis-ca-pharmacies/2133-shaw-ave-clovis-ca-93611/storeid=3925
California,Clovis,https://www.cvs.com/store-locator/clovis-ca-pharmacies/695-w-herndon-ave-clovis-ca-93612/storeid=17111
California,Clovis,https://www.cvs.com/store-locator/clovis-ca-pharmacies/900-shaw-ave-clovis-ca-93612/storeid=16136
California,Coachella,https://www.cvs.com/store-locator/coachella-ca-pharmacies/84010-avenue-50-coachella-ca-92236/storeid=5497
California,Clayton,https://www.cvs.com/store-locator/clayton-ca-pharmacies/6490-clayton-rd-clayton-ca-94517/storeid=6526
California,Colma,https://www.cvs.com/store-locator/colma-ca-pharmacies/5001-junipero-serra-blvd-colma-ca-94014/storeid=16111
California,Cloverdale,https://www.cvs.com/store-locator/cloverdale-ca-pharmacies/1111-s-cloverdale-blvd-cloverdale-ca-95425/storeid=345
California,Concord,https://www.cvs.com/store-locator/concord-ca-pharmacies/2677-clayton-rd-concord-ca-94519/storeid=9238
California,Concord,https://www.cvs.com/store-locator/concord-ca-pharmacies/4424-treat-blvd-concord-ca-94521/storeid=9509
California,Concord,https://www.cvs.com/store-locator/concord-ca-pharmacies/5408-ygnacio-valley-rd-concord-ca-94521/storeid=9827
California,Corona,https://www.cvs.com/store-locator/corona-ca-pharmacies/11950-de-palma-rd-corona-ca-92883/storeid=8816
California,Corona,https://www.cvs.com/store-locator/corona-ca-pharmacies/1299-e-ontario-ave-corona-ca-92881/storeid=9190
California,Corona,https://www.cvs.com/store-locator/corona-ca-pharmacies/1322-w-6th-st-corona-ca-92882/storeid=9728
California,Corona,https://www.cvs.com/store-locator/corona-ca-pharmacies/2615-tuscanny-st-corona-ca-92881/storeid=16876
California,Colton,https://www.cvs.com/store-locator/colton-ca-pharmacies/1010-n-pepper-avenue-colton-ca-92324/storeid=10792
California,Compton,https://www.cvs.com/store-locator/compton-ca-pharmacies/1621-s-alameda-st-compton-ca-90220/storeid=17349
California,Compton,https://www.cvs.com/store-locator/compton-ca-pharmacies/220-east-compton-boulevard-compton-ca-90220/storeid=9495
California,Compton,https://www.cvs.com/store-locator/compton-ca-pharmacies/901-s-central-avenue-compton-ca-90220/storeid=9594
California,Commerce,https://www.cvs.com/store-locator/commerce-ca-pharmacies/5600-whittier-blvd-commerce-ca-90022/storeid=16043
California,Corona-Del-Mar,https://www.cvs.com/store-locator/corona-del-mar-ca-pharmacies/3049-e-coast-hwy-corona-del-mar-ca-92625/storeid=11420
California,Costa-Mesa,https://www.cvs.com/store-locator/costa-mesa-ca-pharmacies/1150-baker-st-costa-mesa-ca-92626/storeid=9484
California,Costa-Mesa,https://www.cvs.com/store-locator/costa-mesa-ca-pharmacies/175-e-17th-st-costa-mesa-ca-92627/storeid=9863
California,Costa-Mesa,https://www.cvs.com/store-locator/costa-mesa-ca-pharmacies/1835-newport-boulevard-c-costa-mesa-ca-92627/storeid=9508
California,Costa-Mesa,https://www.cvs.com/store-locator/costa-mesa-ca-pharmacies/2701-harbor-blvd-bldg-b-costa-mesa-ca-92626/storeid=8830
California,Costa-Mesa,https://www.cvs.com/store-locator/costa-mesa-ca-pharmacies/3030-harbor-blvd-ste-a-costa-mesa-ca-92626/storeid=16637
California,Crescent-City,https://www.cvs.com/store-locator/crescent-city-ca-pharmacies/657-us-highway-101-n-crescent-city-ca-95531/storeid=10478
California,Covina,https://www.cvs.com/store-locator/covina-ca-pharmacies/206-n-azusa-avenue-covina-ca-91722/storeid=9641
California,Covina,https://www.cvs.com/store-locator/covina-ca-pharmacies/575-s-citrus-ave-covina-ca-91723/storeid=9146
California,Cypress,https://www.cvs.com/store-locator/cypress-ca-pharmacies/5501-ball-road-cypress-ca-90630/storeid=9575
California,Cypress,https://www.cvs.com/store-locator/cypress-ca-pharmacies/6835-katella-ave-cypress-ca-90630/storeid=16063
California,Daly-City,https://www.cvs.com/store-locator/daly-city-ca-pharmacies/133-serramonte-ctr-daly-city-ca-94015/storeid=16746
California,Daly-City,https://www.cvs.com/store-locator/daly-city-ca-pharmacies/135-pierce-st-daly-city-ca-94015/storeid=10165
California,Daly-City,https://www.cvs.com/store-locator/daly-city-ca-pharmacies/375-gellert-blvd-daly-city-ca-94015/storeid=9752
California,Cupertino,https://www.cvs.com/store-locator/cupertino-ca-pharmacies/10455-s-de-anza-blvd-cupertino-ca-95014/storeid=9894
California,Culver-City,https://www.cvs.com/store-locator/culver-city-ca-pharmacies/10820-jefferson-blvd-culver-city-ca-90230/storeid=16048
California,Culver-City,https://www.cvs.com/store-locator/culver-city-ca-pharmacies/6000-sepulveda-blvd-ste-2250-culver-city-ca-90230/storeid=17595
California,Dana-Point,https://www.cvs.com/store-locator/dana-point-ca-pharmacies/32575-golden-lantern-st-dana-point-ca-92629/storeid=9912
California,Dana-Point,https://www.cvs.com/store-locator/dana-point-ca-pharmacies/32900-pacific-coast-highway-dana-point-ca-92629/storeid=9581
California,Danville,https://www.cvs.com/store-locator/danville-ca-pharmacies/3420-camino-tassajara-danville-ca-94506/storeid=9296
California,Danville,https://www.cvs.com/store-locator/danville-ca-pharmacies/650-san-ramon-valley-blvd-danville-ca-94526/storeid=9800
California,Davis,https://www.cvs.com/store-locator/davis-ca-pharmacies/1471-w-covell-blvd-davis-ca-95616/storeid=9282
California,Davis,https://www.cvs.com/store-locator/davis-ca-pharmacies/1550-e-covell-blvd-davis-ca-95616/storeid=9142
California,Davis,https://www.cvs.com/store-locator/davis-ca-pharmacies/4601-2nd-st-davis-ca-95618/storeid=17508
California,Del-Mar,https://www.cvs.com/store-locator/del-mar-ca-pharmacies/2662-del-mar-heights-rd-del-mar-ca-92014/storeid=9247
California,Delano,https://www.cvs.com/store-locator/delano-ca-pharmacies/321-woollomes-ave-delano-ca-93215/storeid=17928
California,Diamond-Bar,https://www.cvs.com/store-locator/diamond-bar-ca-pharmacies/300-south-diamond-bar-boulevard-diamond-bar-ca-91765/storeid=9667
California,Diamond-Bar,https://www.cvs.com/store-locator/diamond-bar-ca-pharmacies/747-grand-ave-diamond-bar-ca-91765/storeid=17259
California,Discovery-Bay,https://www.cvs.com/store-locator/discovery-bay-ca-pharmacies/14830-highway-4-discovery-bay-ca-94505/storeid=9565
California,Downey,https://www.cvs.com/store-locator/downey-ca-pharmacies/7915-florence-avenue-downey-ca-90240/storeid=8867
California,Downey,https://www.cvs.com/store-locator/downey-ca-pharmacies/8008-firestone-boulevard-downey-ca-90241/storeid=9504
California,Duarte,https://www.cvs.com/store-locator/duarte-ca-pharmacies/1050-huntington-dr-duarte-ca-91010/storeid=16100
California,Duarte,https://www.cvs.com/store-locator/duarte-ca-pharmacies/2315-huntington-dr-duarte-ca-91010/storeid=9788
California,Eastvale,https://www.cvs.com/store-locator/eastvale-ca-pharmacies/12471-limonite-ave-eastvale-ca-91752/storeid=17077
California,Eastvale,https://www.cvs.com/store-locator/eastvale-ca-pharmacies/14220-schleisman-rd-eastvale-ca-92880/storeid=5958
California,El-Cajon,https://www.cvs.com/store-locator/el-cajon-ca-pharmacies/1299-broadway-el-cajon-ca-92021/storeid=9114
California,El-Cajon,https://www.cvs.com/store-locator/el-cajon-ca-pharmacies/250-broadway-el-cajon-ca-92021/storeid=16102
California,El-Cajon,https://www.cvs.com/store-locator/el-cajon-ca-pharmacies/2760-fletcher-pky-el-cajon-ca-92020/storeid=9173
California,El-Cajon,https://www.cvs.com/store-locator/el-cajon-ca-pharmacies/2911-jamacha-rd-el-cajon-ca-92019/storeid=16504
California,El-Cajon,https://www.cvs.com/store-locator/el-cajon-ca-pharmacies/426-east-chase-avenue-el-cajon-ca-92020/storeid=8842
California,El-Cajon,https://www.cvs.com/store-locator/el-cajon-ca-pharmacies/790-jamacha-rd-el-cajon-ca-92019/storeid=9167
California,El-Centro,https://www.cvs.com/store-locator/el-centro-ca-pharmacies/1745-s-imperial-ave-el-centro-ca-92243/storeid=10931
California,El-Centro,https://www.cvs.com/store-locator/el-centro-ca-pharmacies/2295-n-imperial-ave-el-centro-ca-92243/storeid=16937
California,Dixon,https://www.cvs.com/store-locator/dixon-ca-pharmacies/1057-n-1st-st-dixon-ca-95620/storeid=9950
California,Dublin,https://www.cvs.com/store-locator/dublin-ca-pharmacies/2800-dublin-blvd-dublin-ca-94568/storeid=17628
California,Dublin,https://www.cvs.com/store-locator/dublin-ca-pharmacies/7200-amador-plaza-rd-dublin-ca-94568/storeid=16116
California,Dublin,https://www.cvs.com/store-locator/dublin-ca-pharmacies/7201-regional-st-dublin-ca-94568/storeid=3024
California,El-Cerrito,https://www.cvs.com/store-locator/el-cerrito-ca-pharmacies/670-el-cerrito-plz-el-cerrito-ca-94530/storeid=9086
California,El-Dorado-Hills,https://www.cvs.com/store-locator/el-dorado-hills-ca-pharmacies/4330-latrobe-rd-el-dorado-hills-ca-95762/storeid=3909
California,El-Dorado-Hills,https://www.cvs.com/store-locator/el-dorado-hills-ca-pharmacies/4400-town-center-blvd-el-dorado-hills-ca-95762/storeid=17344
California,El-Monte,https://www.cvs.com/store-locator/el-monte-ca-pharmacies/11574-lower-azusa-rd-el-monte-ca-91732/storeid=5834
California,El-Monte,https://www.cvs.com/store-locator/el-monte-ca-pharmacies/11940-garvey-avenue-el-monte-ca-91732/storeid=9639
California,El-Monte,https://www.cvs.com/store-locator/el-monte-ca-pharmacies/3610-peck-rd-suite-101-el-monte-ca-91731/storeid=17922
California,Emeryville,https://www.cvs.com/store-locator/emeryville-ca-pharmacies/1555-40th-street-emeryville-ca-94608/storeid=17624
California,Elk-Grove,https://www.cvs.com/store-locator/elk-grove-ca-pharmacies/5040-laguna-blvd-elk-grove-ca-95758/storeid=1825
California,Elk-Grove,https://www.cvs.com/store-locator/elk-grove-ca-pharmacies/7505-laguna-blvd-elk-grove-ca-95758/storeid=16413
California,Elk-Grove,https://www.cvs.com/store-locator/elk-grove-ca-pharmacies/8400-bradshaw-rd-elk-grove-ca-95624/storeid=182
California,Elk-Grove,https://www.cvs.com/store-locator/elk-grove-ca-pharmacies/9285-elk-grove-blvd-elk-grove-ca-95624/storeid=9132
California,Encinitas,https://www.cvs.com/store-locator/encinitas-ca-pharmacies/1010-n-el-camino-real-encinitas-ca-92024/storeid=16416
California,Encinitas,https://www.cvs.com/store-locator/encinitas-ca-pharmacies/129-n-el-camino-real-encinitas-ca-92024/storeid=9135
California,Encinitas,https://www.cvs.com/store-locator/encinitas-ca-pharmacies/455-encinitas-blvd-encinitas-ca-92024/storeid=9181
California,Eagle-Rock,https://www.cvs.com/store-locator/eagle-rock-ca-pharmacies/1030-colorado-blvd-eagle-rock-ca-90041/storeid=9784
California,Escondido,https://www.cvs.com/store-locator/escondido-ca-pharmacies/1280-auto-park-way-escondido-ca-92029/storeid=16083
California,Escondido,https://www.cvs.com/store-locator/escondido-ca-pharmacies/1655-s-centre-city-pkwy-escondido-ca-92025/storeid=9108
California,Escondido,https://www.cvs.com/store-locator/escondido-ca-pharmacies/2427-e-valley-pkwy-escondido-ca-92027/storeid=9104
California,Escondido,https://www.cvs.com/store-locator/escondido-ca-pharmacies/280-e-via-rancho-pkwy-escondido-ca-92025/storeid=17644
California,Escondido,https://www.cvs.com/store-locator/escondido-ca-pharmacies/318-w-el-norte-parkway-escondido-ca-92026/storeid=9103
